1	1608098515516	4887784
1	1608098515524	6555387
1	1608098515530	4574650
1	1608098515537	5741778
1	1608098515544	5731018
1	1608098515552	7482485
1	1608098515559	4964044
1	1608098515567	6865664
1	1608098515575	6295165
1	1608098515581	5128076
1	1608098515588	5478151
1	1608098515594	4853121
1	1608098515601	5251684
1	1608098515607	5374680
1	1608098515615	5858513
1	1608098515621	5166396
1	1608098515628	5078149
1	1608098515633	4178935
1	1608098515640	5491683
1	1608098515646	4175669
1	1608098515651	4402099
1	1608098515657	4709556
1	1608098515663	4425632
1	1608098515670	6021046
1	1608098515678	6012981
1	1608098515684	4615346
1	1608098515690	4357493
1	1608098515695	4119867
1	1608098515702	5450927
1	1608098515710	7396646
1	1608098515716	4770474
1	1608098515723	5256517
1	1608098515729	4660376
1	1608098515736	5863631
1	1608098515743	5643849
1	1608098515750	5915338
1	1608098515756	5167185
1	1608098515764	6233227
1	1608098515771	5986867
1	1608098515778	5162789
1	1608098515792	12525255
1	1608098515798	5080370
1	1608098515804	4888475
1	1608098515811	5447206
1	1608098515818	5278790
1	1608098515825	5545634
1	1608098515832	6110161
1	1608098515839	5962569
1	1608098515845	4828535
1	1608098515851	4730260
1	1608098515858	5004204
1	1608098515864	4837004
1	1608098515870	5164851
1	1608098515877	5821714
1	1608098515883	4321470
1	1608098515891	7779271
1	1608098515898	4806754
1	1608098515904	5212652
1	1608098515910	4804081
1	1608098515916	4620951
1	1608098515922	4594174
1	1608098515930	6550370
1	1608098515938	6998522
1	1608098515945	5370367
1	1608098515953	5982338
1	1608098515960	5942108
1	1608098515968	6879104
1	1608098515976	6378956
1	1608098515983	5188101
1	1608098515990	6190509
1	1608098515996	4526831
1	1608098516003	5401424
1	1608098516010	5941499
1	1608098516016	4737325
1	1608098516026	5876581
1	1608098516032	4916006
1	1608098516038	4919341
1	1608098516044	5218826
1	1608098516051	5702522
1	1608098516058	5687492
1	1608098516065	5566329
1	1608098516072	5846667
1	1608098516079	5494124
1	1608098516087	6829607
1	1608098516094	5691047
1	1608098516101	5758298
1	1608098516108	5035935
1	1608098516115	5620843
1	1608098516123	7141179
1	1608098516130	5923382
1	1608098516137	5336074
1	1608098516144	5764481
1	1608098516152	6393671
1	1608098516160	6943179
1	1608098516167	5246082
1	1608098516174	5526254
1	1608098516180	5223823
1	1608098516189	7766164
1	1608098516195	4917373
1	1608098516202	5849497
1	1608098516210	6391824
1	1608098516216	5258987
1	1608098516222	4891792
1	1608098516231	7527911
1	1608098516239	6727778
1	1608098516246	5658023
1	1608098516255	7555647
1	1608098516262	4967232
1	1608098516269	5518710
1	1608098516279	8462931
1	1608098516285	4576496
1	1608098516291	4847005
1	1608098516298	5980238
1	1608098516305	4982058
1	1608098516313	6583395
1	1608098516319	4996845
1	1608098516326	5337644
1	1608098516333	5384556
1	1608098516338	4515216
1	1608098516346	6559829
1	1608098516353	5398387
1	1608098516360	5132347
1	1608098516367	5856327
1	1608098516373	5135227
1	1608098516379	4913316
1	1608098516388	6994452
1	1608098516394	4533547
1	1608098516400	4389295
1	1608098516405	4299998
1	1608098516411	4587593
1	1608098516417	4515819
1	1608098516426	7922865
1	1608098516433	5334464
1	1608098516440	6033112
1	1608098516446	4609904
1	1608098516452	5101272
1	1608098516458	4382555
1	1608098516464	4654215
1	1608098516473	7849840
1	1608098516478	4247444
1	1608098516486	6201124
1	1608098516492	4617347
1	1608098516498	5161592
1	1608098516505	4992631
1	1608098516510	4200865
1	1608098516516	4171284
1	1608098516521	4804080
1	1608098516528	4991339
1	1608098516534	4452272
1	1608098516541	6316200
1	1608098516547	4388415
1	1608098516555	6179359
1	1608098516560	4348829
1	1608098516566	4469474
1	1608098516572	4354137
1	1608098516578	5572835
1	1608098516586	6505390
1	1608098516593	5238353
1	1608098516599	4662191
1	1608098516604	4528274
1	1608098516613	7384891
1	1608098516619	4719300
1	1608098516627	6901262
1	1608098516634	5510078
1	1608098516642	6192366
1	1608098516648	4624523
1	1608098516654	5437984
1	1608098516663	6755306
1	1608098516669	5122929
1	1608098516676	5306846
1	1608098516682	4572362
1	1608098516690	6654453
1	1608098516697	6397539
1	1608098516706	5879811
1	1608098516712	4852367
1	1608098516718	4820798
1	1608098516724	5123668
1	1608098516732	6159128
1	1608098516738	4875393
1	1608098516744	5155118
1	1608098516750	4398080
1	1608098516758	6751224
1	1608098516764	5296536
1	1608098516774	8280188
1	1608098516780	4470449
1	1608098516788	5997279
1	1608098516794	5286139
1	1608098516804	8358744
1	1608098516812	6651554
1	1608098516823	9789206
1	1608098516833	7385614
1	1608098516840	6535480
1	1608098516849	6553147
1	1608098516857	6730967
1	1608098516865	7594931
1	1608098516875	8189440
1	1608098516882	5722973
1	1608098516889	5605940
1	1608098516896	6251536
1	1608098516902	4449236
1	1608098516911	7193931
1	1608098516917	5112531
1	1608098516926	7152119
1	1608098516931	4635574
1	1608098516938	5435458
1	1608098516944	4398134
1	1608098516950	5316756
1	1608098516957	5155924
1	1608098516963	4503397
1	1608098516971	6386655
1	1608098516977	4957461
1	1608098516983	4900468
1	1608098516990	5062385
1	1608098516999	7403058
1	1608098517006	6370249
1	1608098517012	4738949
1	1608098517019	5248083
1	1608098517027	6829616
1	1608098517035	7045575
1	1608098517044	5443367
1	1608098517052	6033739
1	1608098517058	4825846
1	1608098517065	5640781
1	1608098517072	5754447
1	1608098517081	7466502
1	1608098517087	5090247
1	1608098517094	5671426
1	1608098517102	6226643
1	1608098517109	5676989
1	1608098517123	12774678
1	1608098517129	5018823
1	1608098517135	4719872
1	1608098517142	5852018
1	1608098517149	5420744
1	1608098517157	6367480
1	1608098517163	4756980
1	1608098517168	4351375
1	1608098517176	6736360
1	1608098517182	4873837
1	1608098517188	4240988
1	1608098517194	4731228
1	1608098517200	4829887
1	1608098517206	4745869
1	1608098517212	4984065
1	1608098517219	5004317
1	1608098517225	4793784
1	1608098517231	5125951
1	1608098517240	7154661
1	1608098517245	4477277
1	1608098517251	4526107
1	1608098517257	4530580
1	1608098517266	7351566
1	1608098517274	6378130
1	1608098517298	22610884
1	1608098517323	24511150
1	1608098517353	28309283
1	1608098517375	20879523
1	1608098517399	22828886
1	1608098517418	18095327
1	1608098517436	16749691
1	1608098517453	15964362
1	1608098517472	17471351
1	1608098517492	18536802
1	1608098517504	10691984
1	1608098517510	4851875
1	1608098517518	6459983
1	1608098517524	5333696
1	1608098517532	6367539
1	1608098517540	6650210
1	1608098517550	8581537
1	1608098517557	5534792
1	1608098517564	5624681
1	1608098517572	6822287
1	1608098517578	4584775
1	1608098517584	5250582
1	1608098517592	6367766
1	1608098517598	4912623
1	1608098517606	5721393
1	1608098517614	7199101
1	1608098517623	7736091
1	1608098517630	5550590
1	1608098517636	4498043
1	1608098517642	4716948
1	1608098517651	6861686
1	1608098517657	5578624
1	1608098517663	4818129
1	1608098517674	9356304
1	1608098517680	4778373
1	1608098517686	4683616
1	1608098517691	4195606
1	1608098517698	5573004
1	1608098517707	8095806
1	1608098517714	5318302
1	1608098517720	4765636
1	1608098517726	5089097
1	1608098517735	7208218
1	1608098517741	5444997
1	1608098517748	5804085
1	1608098517755	5073459
1	1608098517762	5459903
1	1608098517771	8081792
1	1608098517780	8165893
1	1608098517790	8435344
1	1608098517799	7705906
1	1608098517810	9422996
1	1608098517817	6083735
1	1608098517824	5735296
1	1608098517834	8745952
1	1608098517843	7174769
1	1608098517851	7222325
1	1608098517863	10193997
1	1608098517874	10446169
1	1608098517884	8347890
1	1608098517890	5188019
1	1608098517899	7391346
1	1608098517909	9129158
1	1608098517916	5574557
1	1608098517925	7956962
1	1608098517932	5660053
1	1608098517941	7840276
1	1608098517950	7229918
1	1608098517961	9599948
1	1608098517971	9141421
1	1608098517980	7138127
1	1608098517989	8275523
1	1608098517999	8606787
1	1608098518007	7039645
1	1608098518016	7190061
1	1608098518022	5345257
1	1608098518030	6226766
1	1608098518039	7688921
1	1608098518045	5088696
1	1608098518052	5336017
1	1608098518058	5597927
1	1608098518072	12481946
1	1608098518080	6325154
1	1608098518086	4561061
1	1608098518098	8786540
1	1608098518104	4954466
1	1608098518110	4512485
1	1608098518118	7088793
1	1608098518126	5856048
1	1608098518131	4362090
1	1608098518139	6446082
1	1608098518145	4723621
1	1608098518152	5849857
1	1608098518160	6840073
1	1608098518167	5938272
1	1608098518173	4408232
1	1608098518182	8171233
1	1608098518188	4771789
1	1608098518197	7605823
1	1608098518203	4765346
1	1608098518209	4814843
1	1608098518216	6027731
1	1608098518225	7252135
1	1608098518235	8841081
1	1608098518242	5346982
1	1608098518247	4282569
1	1608098518254	5554728
1	1608098518261	6000120
1	1608098518268	5264333
1	1608098518280	9223275
1	1608098518293	11515965
1	16080
